연번,자치구명,설치위치(도로명 주소),세부 위치,설치 장소 유형,수거 쓰레기 종류,lat1,lon1,snapped_geometry,geometry,lat,lng,grid_x,grid_y
4547,강남구,논현로 605,LG U+ 버스정류장(23-431),"정류소(버스,택시 등)",재활용쓰레기,37.5077549878017,127.033360251538,POINT (958779.3210722345 1945496.746076242),POINT (127.03360302580194 37.50782630874804),37.50782630874804,127.03360302580194,63516,18753
4548,강남구,논현로 569,차병원연구소,도로변(횡단보도 포함),일반쓰레기,37.5069065038718,127.033704263564,POINT (958813.6439992964 1945404.7302882895),POINT (127.03399652114369 37.5069984703514),37.5069984703514,127.03399652114369,63516,18753
4549,강남구,논현로 569,차병원연구소,도로변(횡단보도 포함),재활용쓰레기,37.5069065038718,127.033704263564,POINT (958813.6439992964 1945404.7302882895),POINT (127.03399652114369 37.5069984703514),37.5069984703514,127.03399652114369,63516,18753
4550,강남구,논현로 557,안덕빌딩 버스정류장(23-268),"정류소(버스,택시 등)",일반쓰레기,37.5057878376018,127.034255341276,POINT (958859.7777945562 1945278.9831011784),POINT (127.03452552413466 37.50586712390197),37.50586712390197,127.03452552413466,63517,18752
4551,강남구,논현로 557,안덕빌딩 버스정류장(23-268),"정류소(버스,택시 등)",재활용쓰레기,37.5057878376018,127.034255341276,POINT (958859.7777945562 1945278.9831011784),POINT (127.03452552413466 37.50586712390197),37.50586712390197,127.03452552413466,63517,18752
4552,강남구,논현로 545,배민라이더스,도로변(횡단보도 포함),일반쓰레기,37.5049063718805,127.034606557151,POINT (958894.4795707037 1945182.3765836235),POINT (127.03492354174551 37.50499792099158),37.50499792099158,127.03492354174551,63517,18752
4553,강남구,논현로 545,배민라이더스,도로변(횡단보도 포함),재활용쓰레기,37.5049063718805,127.034606557151,POINT (958894.4795707037 1945182.3765836235),POINT (127.03492354174551 37.50499792099158),37.50499792099158,127.03492354174551,63517,18752
4554,강남구,논현로 529,마린텍,도로변(횡단보도 포함),일반쓰레기,37.5034802870432,127.035127040048,POINT (958951.8010245111 1945029.1081451827),POINT (127.03558062672427 37.50361900846222),37.50361900846222,127.03558062672427,63517,18751
4555,강남구,논현로 529,마린텍,도로변(횡단보도 포함),재활용쓰레기,37.5034802870432,127.035127040048,POINT (958951.8010245111 1945029.1081451827),POINT (127.03558062672427 37.50361900846222),37.50361900846222,127.03558062672427,63517,18751
4556,강남구,논현로 507,수협은행 버스정류장(23-282),"정류소(버스,택시 등)",일반쓰레기,37.5015784938059,127.036157208818,POINT (959029.7072335428 1944812.6975279625),POINT (127.03647409036425 37.50167188216336),37.50167188216336,127.03647409036425,63518,18750
4557,강남구,논현로 507,수협은행 버스정류장(23-282),"정류소(버스,택시 등)",재활용쓰레기,37.5015784938059,127.036157208818,POINT (959029.7072335428 1944812.6975279625),POINT (127.03647409036425 37.50167188216336),37.50167188216336,127.03647409036425,63518,18750
4558,강남구,논현로 508,GS빌딩 버스정류장(23-281),"정류소(버스,택시 등)",일반쓰레기,37.5019949322814,127.037336400239,POINT (959089.3173361295 1944893.1017248472),POINT (127.0371440077292 37.502399239165314),37.502399239165314,127.0371440077292,63518,18751
4559,강남구,논현로 508,GS빌딩 버스정류장(23-281),"정류소(버스,택시 등)",재활용쓰레기,37.5019949322814,127.037336400239,POINT (959089.3173361295 1944893.1017248472),POINT (127.0371440077292 37.502399239165314),37.502399239165314,127.0371440077292,63518,18751
4560,강남구,논현로 528,이화정,도로변(횡단보도 포함),일반쓰레기,37.503658900203,127.035913361104,POINT (958963.4213032788 1945026.6522420018),POINT (127.03571223169904 37.50359738931131),37.50359738931131,127.03571223169904,63517,18751
4561,강남구,논현로 528,이화정,도로변(횡단보도 포함),재활용쓰레기,37.503658900203,127.035913361104,POINT (958963.4213032788 1945026.6522420018),POINT (127.03571223169904 37.50359738931131),37.50359738931131,127.03571223169904,63517,18751
4562,강남구,논현로 548,MUL호텔,도로변(횡단보도 포함),일반쓰레기,37.5051287118118,127.035310690796,POINT (958903.2321235724 1945187.6026145245),POINT (127.03502227482862 37.50504541493402),37.50504541493402,127.03502227482862,63517,18752
4563,강남구,논현로 548,MUL호텔,도로변(횡단보도 포함),재활용쓰레기,37.5051287118118,127.035310690796,POINT (958903.2321235724 1945187.6026145245),POINT (127.03502227482862 37.50504541493402),37.50504541493402,127.03502227482862,63517,18752
4564,강남구,논현로 608,언주역 3번출구,지하철역 입구,일반쓰레기,37.5080489956613,127.033957672758,POINT (958784.7181813137 1945511.0393138076),POINT (127.03366328883646 37.50795537987069),37.50795537987069,127.03366328883646,63516,18753
4565,강남구,논현로 608,언주역 3번출구,지하철역 입구,재활용쓰레기,37.5080489956613,127.033957672758,POINT (958784.7181813137 1945511.0393138076),POINT (127.03366328883646 37.50795537987069),37.50795537987069,127.03366328883646,63516,18753
4566,강남구,논현로 634,이자카야찬,도로변(횡단보도 포함),일반쓰레기,37.510224595203,127.032883481812,POINT (958693.7080463613 1945754.519579608),POINT (127.03261988871775 37.51014588350982),37.51014588350982,127.03261988871775,63516,18755
4567,강남구,논현로 634,이자카야찬,도로변(횡단보도 포함),재활용쓰레기,37.510224595203,127.032883481812,POINT (958693.7080463613 1945754.519579608),POINT (127.03261988871775 37.51014588350982),37.51014588350982,127.03261988871775,63516,18755
4568,강남구,논현로 648,스타벅스 논현힐탑점 버스정류장(23-146),"정류소(버스,택시 등)",일반쓰레기,37.5115947398167,127.032276584624,POINT (958633.4565910741 1945901.6527357493),POINT (127.03192988377575 37.51146934649123),37.51146934649123,127.03192988377575,63515,18755
4569,강남구,논현로 648,스타벅스 논현힐탑점 버스정류장(23-146),"정류소(버스,택시 등)",재활용쓰레기,37.5115947398167,127.032276584624,POINT (958633.4565910741 1945901.6527357493),POINT (127.03192988377575 37.51146934649123),37.51146934649123,127.03192988377575,63515,18755
4570,강남구,학동로 204,학동역 3번출구,지하철역 입구,일반쓰레기,37.513781587148,127.031195512197,POINT (958562.4624941215 1946177.0298481944),POINT (127.03111106934297 37.51394822936509),37.51394822936509,127.03111106934297,63515,18756
4571,강남구,학동로 204,학동역 3번출구,지하철역 입구,재활용쓰레기,37.513781587148,127.031195512197,POINT (958562.4624941215 1946177.0298481944),POINT (127.03111106934297 37.51394822936509),37.51394822936509,127.03111106934297,63515,18756
4572,강남구,논현로 706,아이캐슬 버스정류장(23-132),"정류소(버스,택시 등)",일반쓰레기,37.5150429581858,127.03063850664,POINT (958492.0100657468 1946288.2103515677),POINT (127.03030760486779 37.51494716982304),37.51494716982304,127.03030760486779,63515,18757
4573,강남구,논현로 706,아이캐슬 버스정류장(23-132),"정류소(버스,택시 등)",재활용쓰레기,37.5150429581858,127.03063850664,POINT (958492.0100657468 1946288.2103515677),POINT (127.03030760486779 37.51494716982304),37.51494716982304,127.03030760486779,63515,18757
4574,강남구,논현로 722,국제모피,도로변(횡단보도 포함),일반쓰레기,37.5166328735476,127.029918842154,POINT (958434.7595029968 1946482.3929368875),POINT (127.02964880926723 37.51669482523334),37.51669482523334,127.02964880926723,63514,18758
4575,강남구,논현로 722,국제모피,도로변(횡단보도 포함),재활용쓰레기,37.5166328735476,127.029918842154,POINT (958434.7595029968 1946482.3929368875),POINT (127.02964880926723 37.51669482523334),37.51669482523334,127.02964880926723,63514,18758
4576,강남구,논현로 822,로뎀빌딩,도로변(횡단보도 포함),일반쓰레기,37.5217786860123,127.028447137115,POINT (958322.0232435865 1947047.2516738721),POINT (127.02834108241495 37.52178099708358),37.52178099708358,127.02834108241495,63514,18760
4577,강남구,논현로 822,로뎀빌딩,도로변(횡단보도 포함),재활용쓰레기,37.5217786860123,127.028447137115,POINT (958322.0232435865 1947047.2516738721),POINT (127.02834108241495 37.52178099708358),37.52178099708358,127.02834108241495,63514,18760
4578,강남구,논현로 838,농협 버스정류장(23-430),"정류소(버스,택시 등)",일반쓰레기,37.5233461107324,127.028652261959,POINT (958329.1110755506 1947221.68085615),POINT (127.02841139536874 37.52335350446775),37.52335350446775,127.02841139536874,63514,18761
4579,강남구,논현로 838,농협 버스정류장(23-430),"정류소(버스,택시 등)",재활용쓰레기,37.5233461107324,127.028652261959,POINT (958329.1110755506 1947221.68085615),POINT (127.02841139536874 37.52335350446775),37.52335350446775,127.02841139536874,63514,18761
4580,강남구,논현로 854,압구정역 3번출구,지하철역 입구,일반쓰레기,37.5253215967063,127.028865132152,POINT (958340.4240924802 1947441.0277642764),POINT (127.02852697886922 37.525331060244014),37.525331060244014,127.02852697886922,63514,18762
4581,강남구,논현로 854,압구정역 3번출구,지하철역 입구,재활용쓰레기,37.5253215967063,127.028865132152,POINT (958340.4240924802 1947441.0277642764),POINT (127.02852697886922 37.525331060244014),37.525331060244014,127.02852697886922,63514,18762
4582,강남구,논현로 878,압구정역 2번출구,지하철역 입구,일반쓰레기,37.527091413813,127.028952132655,POINT (958366.8220137402 1947656.543211598),POINT (127.02881350441659 37.52727476235167),37.52727476235167,127.02881350441659,63514,18763
4583,강남구,논현로 878,압구정역 2번출구,지하철역 입구,재활용쓰레기,37.527091413813,127.028952132655,POINT (958366.8220137402 1947656.543211598),POINT (127.02881350441659 37.52727476235167),37.52727476235167,127.02881350441659,63514,18763
4584,강남구,압구정로29길 57,현대아파트 203동 앞,도로변(횡단보도 포함),일반쓰레기,37.5312337952168,127.026936731619,POINT (958198.9596101725 1948111.4519512372),POINT (127.02688787159627 37.531367402887135),37.531367402887135,127.02688787159627,63513,18765
4585,강남구,압구정로29길 57,현대아파트 203동 앞,도로변(횡단보도 포함),재활용쓰레기,37.5312337952168,127.026936731619,POINT (958198.9596101725 1948111.4519512372),POINT (127.02688787159627 37.531367402887135),37.531367402887135,127.02688787159627,63513,18765
4586,강남구,압구정로 201,현대아파트 79동 앞,도로변(횡단보도 포함),일반쓰레기,37.5315341736395,127.029273123095,POINT (958406.5200172041 1948140.3753261066),POINT (127.0292353684116 37.53163748599641),37.53163748599641,127.0292353684116,63514,18765
4587,강남구,압구정로 201,현대아파트 79동 앞,도로변(횡단보도 포함),재활용쓰레기,37.5315341736395,127.029273123095,POINT (958406.5200172041 1948140.3753261066),POINT (127.0292353684116 37.53163748599641),37.53163748599641,127.0292353684116,63514,18765
4588,강남구,압구정로29길 23,현대아파트 211동 앞,도로변(횡단보도 포함),일반쓰레기,37.5298193048425,127.027364437492,POINT (958255.8182867185 1947943.1072256765),POINT (127.0275409600061 37.52985263553128),37.52985263553128,127.0275409600061,63513,18764
4589,강남구,압구정로29길 23,현대아파트 211동 앞,도로변(횡단보도 포함),재활용쓰레기,37.5298193048425,127.027364437492,POINT (958255.8182867185 1947943.1072256765),POINT (127.0275409600061 37.52985263553128),37.52985263553128,127.0275409600061,63513,18764
4590,강남구,압구정로 201,현대아파트 71동 앞,도로변(횡단보도 포함),일반쓰레기,37.5315341736395,127.029273123095,POINT (958406.5200172041 1948140.3753261066),POINT (127.0292353684116 37.53163748599641),37.53163748599641,127.0292353684116,63514,18765
4591,강남구,압구정로 201,현대아파트 71동 앞,도로변(횡단보도 포함),재활용쓰레기,37.5315341736395,127.029273123095,POINT (958406.5200172041 1948140.3753261066),POINT (127.0292353684116 37.53163748599641),37.53163748599641,127.0292353684116,63514,18765
4592,강남구,압구정로 225,압구정중고 버스정류장(23-154),"정류소(버스,택시 등)",일반쓰레기,37.5302422355471,127.033002687736,POINT (958802.6317142769 1947976.7857738836),POINT (127.03372769473899 37.53018078705585),37.53018078705585,127.03372769473899,63516,18765
4593,강남구,압구정로 225,압구정중고 버스정류장(23-154),"정류소(버스,택시 등)",재활용쓰레기,37.5302422355471,127.033002687736,POINT (958802.6317142769 1947976.7857738836),POINT (127.03372769473899 37.53018078705585),37.53018078705585,127.03372769473899,63516,18765
4594,강남구,압구정로 230,라움,도로변(횡단보도 포함),일반쓰레기,37.528754270626,127.033184402579,POINT (958748.8023522749 1947843.9982787634),POINT (127.03312593191235 37.52898152377303),37.52898152377303,127.03312593191235,63516,18764
4595,강남구,압구정로 230,라움,도로변(횡단보도 포함),재활용쓰레기,37.528754270626,127.033184402579,POINT (958748.8023522749 1947843.9982787634),POINT (127.03312593191235 37.52898152377303),37.52898152377303,127.03312593191235,63516,18764
4596,강남구,언주로 865,글로벌뱅앤올룹슨,도로변(횡단보도 포함),일반쓰레기,37.5277647793515,127.0332240128,POINT (958775.3433112105 1947706.9337732433),POINT (127.03343400375431 37.52774730410459),37.52774730410459,127.03343400375431,63516,18763
4597,강남구,언주로 865,글로벌뱅앤올룹슨,도로변(횡단보도 포함),재활용쓰레기,37.5277647793515,127.0332240128,POINT (958775.3433112105 1947706.9337732433),POINT (127.03343400375431 37.52774730410459),37.52774730410459,127.03343400375431,63516,18763
4598,강남구,도산대로 240,남양유업 본사,도로변(횡단보도 포함),일반쓰레기,37.5209893484239,127.03348390217,POINT (958764.3499555064 1946986.3520074193),POINT (127.03335004562129 37.52125197166079),37.52125197166079,127.03335004562129,63516,18760
4599,강남구,도산대로 240,남양유업 본사,도로변(횡단보도 포함),재활용쓰레기,37.5209893484239,127.03348390217,POINT (958764.3499555064 1946986.3520074193),POINT (127.03335004562129 37.52125197166079),37.52125197166079,127.03335004562129,63516,18760
